timestamp,Ax,Ay,Az
0.98,-0.002606733,0.0001084927,-0.001904192
1.0,-0.001985628,0.001756904,-0.002079963
1.02,-0.001229639,0.003161085,0.001764932
1.04,-0.001129047,0.002886354,0.006107054
1.06,-0.001333723,0.003001412,0.004255723
1.08,0.000458441,0.003565424,0.001266921
1.1,0.002102873,0.003913235,0.0005853463
1.12,0.001358386,0.00173364,-0.002892971
1.1400000000000001,0.0008196291,0.0008790649,-0.003828904
1.16,-0.0002116411,0.003319797,-0.001941031
1.18,-0.001914734,0.005359476,-0.003551131
1.2,-0.001631468,0.004399398,-0.002159595
1.22,-0.0008671074,-1.829581e-05,-0.0003940891
1.24,-0.001171848,-0.002481271,-0.002793759
1.26,-2.791736e-05,-0.001235196,-0.004580604
1.28,0.0005251613,-0.0006040373,-0.00711877
1.3,-0.001863282,-0.0004965705,-0.004841466
1.32,-0.001510231,0.0004625159,7.030942e-05
1.34,0.001268348,0.000314742,-0.0011547
1.36,0.001541097,-0.001811567,-0.0001903532
1.3800000000000001,0.0005468387,-0.002120625,0.001850681
1.4000000000000001,-0.001071298,0.001219098,0.001465595
1.42,-0.001719939,0.004230338,0.003188663
1.44,-0.000892265,0.002847205,0.003761192
1.46,-0.00125737,0.0006585129,0.005110368
1.48,-0.001303539,0.002317255,0.005079206
1.5,-0.0009810208,0.002358264,-0.0006566486
1.52,-0.001318244,0.0008794516,-0.004240455
1.54,-0.001064263,0.0007460333,-0.003462091
1.56,-0.0003996915,-0.001654818,-0.0008125733
1.58,0.002376535,-0.002131759,-0.0002022334
1.6,0.005649551,-0.00156625,-0.001741301
1.62,0.004638576,-0.002162358,-0.000437716
1.6400000000000001,0.001716622,0.001947764,-0.0003422085
1.6600000000000001,-0.002094235,0.005564725,0.0001075194
1.68,-0.006847138,0.005214275,0.001570392
1.7,-0.005862443,0.005275946,-0.0005767378
1.72,-0.002603416,0.005152476,0.0003837423
1.74,-0.003230325,0.002925906,0.001719729
1.76,-0.001015248,-0.0001096635,-0.0005673437
1.78,0.001831808,-0.0004540845,-0.001543099
1.8,0.001168786,0.0004754047,-0.004467129
1.82,0.0003623691,0.004037771,-0.007987772
1.84,-0.00258719,0.00961986,-0.006311026
1.86,-0.002581358,0.007535935,-0.0003179276
1.8800000000000001,0.001470366,0.002970017,0.001093917
1.9000000000000001,0.003025514,0.002097032,-0.003047145
1.92,0.003733795,0.001876779,0.0001549576
1.94,0.001870401,0.006365139,0.003707599
1.96,-0.0002119793,0.00925414,0.001982817
1.98,0.000944617,0.006173304,0.003030031
2.0,0.001955521,0.005472043,-0.001505553
2.02,0.002602464,0.004589956,-0.005319741
2.04,0.001366131,0.003369215,0.000305779
2.06,0.00066534,0.003798814,0.002758171
2.08,-0.0004588274,0.002692003,0.0009610668
2.1,-0.004151469,0.004449849,0.0005135863
2.12,-0.003591311,0.005515028,0.005765977
2.14,-0.001327598,0.003262001,0.009009467
2.16,-0.0001526874,0.004570991,-0.001348575
2.18,0.001043492,0.003580168,-0.009768125
2.2,0.0004073703,-0.001904784,-0.004445229
2.22,-0.0006137262,-0.004910137,0.0008252128
2.24,-0.00285751,-0.002598541,-0.001452042
2.2600000000000002,-0.003824228,0.004177694,-0.0002670525
2.2800000000000002,-0.001411447,0.007733064,0.001310117
2.3000000000000003,0.00076549,0.008437519,-0.002234113
2.32,0.001152786,0.009530737,0.001865797
2.34,0.0006270881,0.008875965,0.005388221
2.36,0.002528812,0.009660944,0.003703873
2.38,0.003517868,0.009364387,0.005990563
2.4,-0.0002480847,0.008052473,0.004392823
2.42,-0.002760569,0.007088965,0.002636752
2.44,0.0002524125,0.00365789,0.002200908
2.46,0.003752424,0.004438195,-0.002683104
2.48,0.001626126,0.006296253,-0.00467376
2.5,-0.0006975301,0.006489412,-0.003001165
2.52,-0.001223266,0.009518406,0.001062694
2.54,-0.003328365,0.007404131,0.00447608
0.0,0.0005251613,-0.0006040373,-0.00711877
0.02,-0.001863282,-0.0004965705,-0.004841466
0.04,-0.001510231,0.0004625159,7.030942e-05
0.06,0.001268348,0.000314742,-0.0011547
0.08,0.001541097,-0.001811567,-0.0001903532
0.1,0.0005468387,-0.002120625,0.001850681
0.12,-0.001071298,0.001219098,0.001465595
0.14,-0.001719939,0.004230338,0.003188663
0.16,-0.000892265,0.002847205,0.003761192
0.18,-0.00125737,0.0006585129,0.005110368
0.2,-0.001303539,0.002317255,0.005079206
0.22,-0.0009810208,0.002358264,-0.0006566486
0.24,-0.001318244,0.0008794516,-0.004240455
0.26,-0.001064263,0.0007460333,-0.003462091
0.28,-0.0003996915,-0.001654818,-0.0008125733
0.3,0.002376535,-0.002131759,-0.0002022334
0.32,0.005649551,-0.00156625,-0.001741301
0.34,0.004638576,-0.002162358,-0.000437716
0.36,0.001716622,0.001947764,-0.0003422085
0.38,-0.002094235,0.005564725,0.0001075194
0.4,-0.006847138,0.005214275,0.001570392
0.42,-0.005862443,0.005275946,-0.0005767378
0.44,-0.002603416,0.005152476,0.0003837423
0.46,-0.003230325,0.002925906,0.001719729
0.48,-0.001015248,-0.0001096635,-0.0005673437
0.5,0.001831808,-0.0004540845,-0.001543099
0.52,0.001168786,0.0004754047,-0.004467129
0.54,0.0003623691,0.004037771,-0.007987772
0.56,-0.00258719,0.00961986,-0.006311026
0.58,-0.002581358,0.007535935,-0.0003179276
0.6,0.001470366,0.002970017,0.001093917
0.62,0.003025514,0.002097032,-0.003047145
0.64,0.003733795,0.001876779,0.0001549576
0.66,0.001870401,0.006365139,0.003707599
0.68,-0.0002119793,0.00925414,0.001982817
0.7000000000000001,0.000944617,0.006173304,0.003030031
0.72,0.001955521,0.005472043,-0.001505553
0.74,0.002602464,0.004589956,-0.005319741
0.76,0.001366131,0.003369215,0.000305779
0.78,0.00066534,0.003798814,0.002758171
0.8,-0.0004588274,0.002692003,0.0009610668
0.8200000000000001,-0.004151469,0.004449849,0.0005135863
0.84,-0.003591311,0.005515028,0.005765977
0.86,-0.001327598,0.003262001,0.009009467
0.88,-0.0001526874,0.004570991,-0.001348575
0.9,0.001043492,0.003580168,-0.009768125
0.92,0.0004073703,-0.001904784,-0.004445229
0.9400000000000001,-0.0006137262,-0.004910137,0.0008252128
0.96,-0.00285751,-0.002598541,-0.001452042
0.98,-0.003824228,0.004177694,-0.0002670525
1.0,-0.001411447,0.007733064,0.001310117
1.02,0.00076549,0.008437519,-0.002234113
1.04,0.001152786,0.009530737,0.001865797
1.06,0.0006270881,0.008875965,0.005388221
1.08,0.002528812,0.009660944,0.003703873
1.1,0.003517868,0.009364387,0.005990563
1.12,-0.0002480847,0.008052473,0.004392823
1.1400000000000001,-0.002760569,0.007088965,0.002636752
1.16,0.0002524125,0.00365789,0.002200908
1.18,0.003752424,0.004438195,-0.002683104
1.2,0.001626126,0.006296253,-0.00467376
1.22,-0.0006975301,0.006489412,-0.003001165
1.24,-0.001223266,0.009518406,0.001062694
1.26,-0.003328365,0.007404131,0.00447608
1.28,-0.003654856,0.004736444,0.002996058
1.3,-0.004025742,0.00913626,0.0004254802
1.32,-0.001259359,0.0118101,-0.001752486
1.34,0.003869502,0.01120958,-0.002626662
1.36,-0.0003567132,0.0107133,-0.0003930069
1.3800000000000001,-0.003668422,0.009175575,0.003017537
1.4000000000000001,0.001827122,0.004852841,0.003711527
1.42,0.004988675,0.0008358109,0.002748409
1.44,0.005165277,0.002074157,0.002479943
1.46,0.004630111,0.003751101,-0.000647986
1.48,0.002863857,0.00364007,-0.004378498
1.5,0.001839746,0.004358162,-0.004463447
1.52,0.001683657,0.001864956,-0.005402285
1.54,0.001762581,0.0004137643,-0.007231584
1.56,0.001165277,0.003284358,-0.002298489
1.58,0.0008294013,0.003269684,0.006096043
1.6,-0.0006768157,0.004484775,0.009313729
1.62,-0.003177759,0.006794805,0.008637403
1.6400000000000001,-0.001797439,0.0046005,0.005420091
1.6600000000000001,-0.0004961367,0.003893321,0.003412968
1.68,-0.00123825,0.003958487,0.003603411
1.7,-0.001093717,0.004792399,0.003410799
1.72,-0.002441468,0.007690494,0.005874605
1.74,-0.002222092,0.00783289,0.005999794
1.76,-0.0005137344,0.007293868,0.00658011
1.78,-0.0008655354,0.004601312,0.007801753
1.8,-0.0004624081,0.001239681,0.001242499
1.82,-0.0006526257,0.001678543,-0.001436031
1.84,-0.00094769,0.001542057,-0.001368255
1.86,-0.0003152972,0.0006891823,-0.003604136
1.8800000000000001,-0.0009460014,0.0001184432,-0.002024436
1.9000000000000001,-0.0006348111,0.001494333,-0.001177405
1.92,-0.0003534628,0.003275312,0.0005045334
1.94,0.0001195098,0.0002117348,0.001333099
1.96,0.002107829,-0.002997881,0.00343822
1.98,0.002158992,-0.003106781,0.008104538
2.0,0.001069389,3.781096e-05,0.002552717
2.02,0.0004533226,0.005413631,-0.002382414
2.04,0.000547533,0.006971874,0.0022579
2.06,0.0009768949,0.004230652,0.005199312
2.08,0.0005053735,0.002596353,0.005897183
2.1,0.0006901053,0.005246936,0.005846743
2.12,0.0006513705,0.007704314,0.002762621
2.14,-0.0002122992,0.00659833,0.001732923
2.16,5.325779e-05,0.004316023,0.006985448
2.18,0.0009846423,0.002030416,0.01013372
2.2,0.001843472,0.002345162,0.00895107
2.22,0.002128075,0.003344342,0.007229368
2.24,0.002134085,0.00215604,0.001114042
2.2600000000000002,0.002076799,0.002423507,-0.00351525
2.2800000000000002,0.001932855,0.002904981,-0.0005974769
2.3000000000000003,0.001843018,0.002868912,0.002328262
2.32,0.0002104016,0.003903732,0.0007087687
2.34,-0.00151946,0.002796699,0.000738545
2.36,-0.002054692,0.001796996,0.003385119
2.38,-0.003916512,0.00399686,0.002574029
2.4,-0.00533762,0.005203496,0.003102175
2.42,-0.003200358,0.003417562,0.003609374
2.44,-0.001148032,0.0008428001,-0.0003102931
2.46,-0.002086787,0.0003904229,-0.001113349
2.48,-0.001670249,0.002993765,0.0006237569
2.5,0.000127577,0.005673951,0.002301397
2.52,0.0001994847,0.006323412,0.002297385
2.54,0.00168999,0.006906038,0.001567649
0.0,-0.003654856,0.004736444,0.002996058
0.02,-0.004025742,0.00913626,0.0004254802
0.04,-0.001259359,0.0118101,-0.001752486
0.06,0.003869502,0.01120958,-0.002626662
0.08,-0.0003567132,0.0107133,-0.0003930069
0.1,-0.003668422,0.009175575,0.003017537
0.12,0.001827122,0.004852841,0.003711527
0.14,0.004988675,0.0008358109,0.002748409
0.16,0.005165277,0.002074157,0.002479943
0.18,0.004630111,0.003751101,-0.000647986
0.2,0.002863857,0.00364007,-0.004378498
0.22,0.001839746,0.004358162,-0.004463447
0.24,0.001683657,0.001864956,-0.005402285
0.26,0.001762581,0.0004137643,-0.007231584
0.28,0.001165277,0.003284358,-0.002298489
0.3,0.0008294013,0.003269684,0.006096043
0.32,-0.0006768157,0.004484775,0.009313729
0.34,-0.003177759,0.006794805,0.008637403
0.36,-0.001797439,0.0046005,0.005420091
0.38,-0.0004961367,0.003893321,0.003412968
0.4,-0.00123825,0.003958487,0.003603411
0.42,-0.001093717,0.004792399,0.003410799
0.44,-0.002441468,0.007690494,0.005874605
0.46,-0.002222092,0.00783289,0.005999794
0.48,-0.0005137344,0.007293868,0.00658011
0.5,-0.0008655354,0.004601312,0.007801753
0.52,-0.0004624081,0.001239681,0.001242499
0.54,-0.0006526257,0.001678543,-0.001436031
0.56,-0.00094769,0.001542057,-0.001368255
0.58,-0.0003152972,0.0006891823,-0.003604136
0.6,-0.0009460014,0.0001184432,-0.002024436
0.62,-0.0006348111,0.001494333,-0.001177405
0.64,-0.0003534628,0.003275312,0.0005045334
0.66,0.0001195098,0.0002117348,0.001333099
0.68,0.002107829,-0.002997881,0.00343822
0.7000000000000001,0.002158992,-0.003106781,0.008104538
0.72,0.001069389,3.781096e-05,0.002552717
0.74,0.0004533226,0.005413631,-0.002382414
0.76,0.000547533,0.006971874,0.0022579
0.78,0.0009768949,0.004230652,0.005199312
0.8,0.0005053735,0.002596353,0.005897183
0.8200000000000001,0.0006901053,0.005246936,0.005846743
0.84,0.0006513705,0.007704314,0.002762621
0.86,-0.0002122992,0.00659833,0.001732923
0.88,5.325779e-05,0.004316023,0.006985448
0.9,0.0009846423,0.002030416,0.01013372
0.92,0.001843472,0.002345162,0.00895107
0.9400000000000001,0.002128075,0.003344342,0.007229368
0.96,0.002134085,0.00215604,0.001114042
0.98,0.002076799,0.002423507,-0.00351525
1.0,0.001932855,0.002904981,-0.0005974769
1.02,0.001843018,0.002868912,0.002328262
1.04,0.0002104016,0.003903732,0.0007087687
1.06,-0.00151946,0.002796699,0.000738545
1.08,-0.002054692,0.001796996,0.003385119
1.1,-0.003916512,0.00399686,0.002574029
1.12,-0.00533762,0.005203496,0.003102175
1.1400000000000001,-0.003200358,0.003417562,0.003609374
1.16,-0.001148032,0.0008428001,-0.0003102931
1.18,-0.002086787,0.0003904229,-0.001113349
1.2,-0.001670249,0.002993765,0.0006237569
1.22,0.000127577,0.005673951,0.002301397
1.24,0.0001994847,0.006323412,0.002297385
1.26,0.00168999,0.006906038,0.001567649
1.28,0.003775996,0.007527532,0.002373217
1.3,0.004262772,0.00654192,-0.004166122
1.32,0.004896361,0.006641833,-0.009559368
1.34,0.003658774,0.00683272,0.000495425
1.36,0.001016731,0.004484332,0.01226367
1.3800000000000001,-0.0003531362,0.002870424,0.01219097
1.4000000000000001,-0.002136899,-3.58959e-05,0.005855352
1.42,-0.00416734,-0.006574487,-0.001844193
1.44,-0.003278182,-0.01037053,-0.008705112
1.46,0.0005425882,-0.007235778,-0.00122857
1.48,0.002926336,-0.003668367,0.01330338
1.5,0.0016129,-0.005169825,0.01336716
1.52,-0.001168485,-0.004998441,0.009187853
1.54,-0.002300855,-0.002597327,0.003860236
1.56,0.0003011831,-0.002485504,-0.005103804
1.58,0.003511004,-0.003019936,-0.002283083
1.6,0.003901537,-0.005766558,0.002900279
1.62,0.003858304,-0.008489738,0.001523316
1.6400000000000001,0.001856708,-0.009499576,0.002667857
1.6600000000000001,-0.00251569,-0.009145794,0.002526913
1.68,-0.00211447,-0.005549436,0.0009434037
1.7,-0.0002998241,-0.002975328,0.001362186
1.72,-0.001531938,-0.001459493,0.001653491
1.74,-0.0005366247,-0.003853416,0.00159997
1.76,-0.0005415082,-0.009009931,0.0002116409
1.78,-0.001369468,-0.005958974,-0.0007585507
1.8,0.0008361617,-0.004191413,-0.002145441
1.82,0.001445501,-0.008662236,-0.004615601
1.84,0.002079235,-0.0121514,-0.005528712
1.86,0.002467277,-0.0155331,-0.006646292
1.8800000000000001,0.00199794,-0.009790935,-0.003703678
1.9000000000000001,0.003284377,-0.0008828803,0.0003100498
1.92,0.002359693,-0.003175495,-0.00333652
1.94,0.002063116,-0.003890766,-0.004888588
1.96,0.001567516,-0.001489305,-0.0009541755
1.98,-0.003373243,-0.004226691,0.0005992664
2.0,-0.005558123,-0.004488095,-0.001024768
2.02,-0.002391294,-0.003446592,-0.003900926
2.04,0.002193574,-0.00402673,-0.006561544
2.06,0.002702919,-0.001923784,-0.009057406
2.08,0.000591852,-0.001034628,-0.007405909
2.1,0.0004693607,-0.003911346,-0.004334047
2.12,-0.001247621,-0.007004155,-0.007013449
2.14,-0.0005315984,-0.007093198,-0.007857408
2.16,0.002499312,-0.005765761,-0.005614269
2.18,0.001432093,-0.00663002,-0.005842396
2.2,0.000450349,-0.006507257,-0.006093159
2.22,-0.001385298,-0.006718923,-0.007588381
2.24,-0.003409568,-0.01139222,-0.009292458
2.2600000000000002,-0.00210677,-0.01602854,-0.008732271
2.2800000000000002,-0.002228529,-0.01677276,-0.009950444
2.3000000000000003,-0.002719265,-0.01580609,-0.01446111
2.32,-0.002015268,-0.01899953,-0.01881881
2.34,-0.001102788,-0.02169917,-0.01754788
2.36,0.001918344,-0.01514487,-0.01172156
2.38,0.004259924,-0.007958147,-0.008020586
2.4,0.004069331,-0.006418514,-0.006602335
2.42,0.00394013,-0.005549389,-0.006283266
2.44,0.003126212,-0.005792429,-0.006518645
2.46,0.0009943442,-0.008995559,-0.005127053
2.48,0.00133505,-0.01318765,-0.004944368
2.5,0.002969884,-0.01747147,-0.006828751
2.52,0.003930485,-0.02026074,-0.009403117
2.54,0.006637327,-0.02168144,-0.01300563
0.0,0.003775996,0.007527532,0.002373217
0.02,0.004262772,0.00654192,-0.004166122
0.04,0.004896361,0.006641833,-0.009559368
0.06,0.003658774,0.00683272,0.000495425
0.08,0.001016731,0.004484332,0.01226367
0.1,-0.0003531362,0.002870424,0.01219097
0.12,-0.002136899,-3.58959e-05,0.005855352
0.14,-0.00416734,-0.006574487,-0.001844193
0.16,-0.003278182,-0.01037053,-0.008705112
0.18,0.0005425882,-0.007235778,-0.00122857
0.2,0.002926336,-0.003668367,0.01330338
0.22,0.0016129,-0.005169825,0.01336716
0.24,-0.001168485,-0.004998441,0.009187853
0.26,-0.002300855,-0.002597327,0.003860236
0.28,0.0003011831,-0.002485504,-0.005103804
0.3,0.003511004,-0.003019936,-0.002283083
0.32,0.003901537,-0.005766558,0.002900279
0.34,0.003858304,-0.008489738,0.001523316
0.36,0.001856708,-0.009499576,0.002667857
0.38,-0.00251569,-0.009145794,0.002526913
0.4,-0.00211447,-0.005549436,0.0009434037
0.42,-0.0002998241,-0.002975328,0.001362186
0.44,-0.001531938,-0.001459493,0.001653491
0.46,-0.0005366247,-0.003853416,0.00159997
0.48,-0.0005415082,-0.009009931,0.0002116409
0.5,-0.001369468,-0.005958974,-0.0007585507
0.52,0.0008361617,-0.004191413,-0.002145441
0.54,0.001445501,-0.008662236,-0.004615601
0.56,0.002079235,-0.0121514,-0.005528712
0.58,0.002467277,-0.0155331,-0.006646292
0.6,0.00199794,-0.009790935,-0.003703678
0.62,0.003284377,-0.0008828803,0.0003100498
0.64,0.002359693,-0.003175495,-0.00333652
0.66,0.002063116,-0.003890766,-0.004888588
0.68,0.001567516,-0.001489305,-0.0009541755
0.7000000000000001,-0.003373243,-0.004226691,0.0005992664
0.72,-0.005558123,-0.004488095,-0.001024768
0.74,-0.002391294,-0.003446592,-0.003900926
0.76,0.002193574,-0.00402673,-0.006561544
0.78,0.002702919,-0.001923784,-0.009057406
0.8,0.000591852,-0.001034628,-0.007405909
0.8200000000000001,0.0004693607,-0.003911346,-0.004334047
0.84,-0.001247621,-0.007004155,-0.007013449
0.86,-0.0005315984,-0.007093198,-0.007857408
0.88,0.002499312,-0.005765761,-0.005614269
0.9,0.001432093,-0.00663002,-0.005842396
0.92,0.000450349,-0.006507257,-0.006093159
0.9400000000000001,-0.001385298,-0.006718923,-0.007588381
0.96,-0.003409568,-0.01139222,-0.009292458
0.98,-0.00210677,-0.01602854,-0.008732271
1.0,-0.002228529,-0.01677276,-0.009950444
1.02,-0.002719265,-0.01580609,-0.01446111
1.04,-0.002015268,-0.01899953,-0.01881881
1.06,-0.001102788,-0.02169917,-0.01754788
1.08,0.001918344,-0.01514487,-0.01172156
1.1,0.004259924,-0.007958147,-0.008020586
1.12,0.004069331,-0.006418514,-0.006602335
1.1400000000000001,0.00394013,-0.005549389,-0.006283266
1.16,0.003126212,-0.005792429,-0.006518645
1.18,0.0009943442,-0.008995559,-0.005127053
1.2,0.00133505,-0.01318765,-0.004944368
1.22,0.002969884,-0.01747147,-0.006828751
1.24,0.003930485,-0.02026074,-0.009403117
1.26,0.006637327,-0.02168144,-0.01300563
1.28,0.006200004,-0.02481139,-0.01063208
1.3,0.002632637,-0.02342062,-0.004505436
1.32,0.001307708,-0.01791008,-0.00531725
1.34,-0.000195084,-0.01749303,-0.008916809
1.36,0.0008006538,-0.0154766,-0.01239809
1.3800000000000001,0.002720865,-0.01044499,-0.01535907
1.4000000000000001,0.001101173,-0.00987705,-0.0152553
1.42,0.001541667,-0.01563187,-0.01517392
1.44,0.002010863,-0.02223462,-0.01414124
1.46,0.000754012,-0.01658014,-0.01599075
1.48,9.761475e-05,-0.009939571,-0.01970548
1.5,-0.00167856,-0.01333404,-0.01712305
1.52,-0.000698675,-0.01260787,-0.015299
1.54,0.001058695,-0.01112594,-0.01483164
1.56,-0.0002394732,-0.01260699,-0.0129403
1.58,0.0003060847,-0.01119409,-0.01306119
1.6,0.002165138,-0.01136543,-0.01094027
1.62,0.002936449,-0.01108096,-0.009279148
1.6400000000000001,0.002231776,-0.008788955,-0.01040655
1.6600000000000001,-0.0001578986,-0.008012067,-0.01138894
1.68,-0.00308829,-0.009153529,-0.01233719
1.7,-0.006030253,-0.01116134,-0.008842961
1.72,-0.003858783,-0.01015828,-0.00362341
1.74,0.0005695595,-0.009284361,-0.004684814
1.76,-0.001602621,-0.01134679,-0.01013758
1.78,-0.002547936,-0.0125735,-0.01332945
1.8,-0.0004121844,-0.01368246,-0.01387966
1.82,-0.002046599,-0.01405786,-0.01409409
1.84,-0.001917794,-0.01569092,-0.01195714
1.86,-0.001867072,-0.01898927,-0.01182789
1.8800000000000001,-0.003866251,-0.01540373,-0.01316513
1.9000000000000001,-0.002742015,-0.01054012,-0.008817152
1.92,-0.002602022,-0.01195427,-0.005353338
1.94,-0.001980777,-0.01195392,-0.004299783
1.96,0.001679416,-0.01073443,-0.003601465
1.98,0.003066472,-0.01135014,-0.007106943
2.0,0.001766831,-0.01035253,-0.008675503
2.02,0.0004393357,-0.008059642,-0.007421815
2.04,0.0008215501,-0.004116732,-0.008248011
2.06,-0.0002819351,-8.949533e-05,-0.008769173
2.08,-0.002678669,-2.348308e-05,-0.008265123
2.1,-0.001630155,-0.002537744,-0.006476774
2.12,-0.00122692,-0.0063864,-0.003540238
2.14,-0.00212432,-0.008953449,-0.001404949
2.16,-0.001462141,-0.007411561,-0.001724332
2.18,-0.001662509,-0.005296781,-0.00347037
2.2,-0.001820733,-0.001173035,-0.003731849
2.22,-0.001340795,0.004494475,-0.004300823
2.24,-0.0008809849,0.001368878,-0.004257386
2.2600000000000002,-0.0001601441,-0.003981216,-0.003145549
2.2800000000000002,-0.001033348,-9.905594e-05,-0.003671238
2.3000000000000003,-0.002551273,0.003499205,-0.002440736
2.32,-0.003397929,0.003837413,-0.001334304
2.34,-0.00456759,0.004232781,-0.002739738
2.36,-0.003777811,0.002290153,-0.002950567
2.38,-0.001358797,0.003366624,-0.002666855
2.4,-0.001741503,0.005056211,-0.002294199
2.42,-0.003701668,0.004039237,-0.002563171
2.44,-0.004330329,0.005923625,-0.004053244
2.46,-0.002886093,0.007194513,-0.004997359
2.48,-0.0006407302,0.006538747,-0.004540712
2.5,-0.001410628,0.004550937,-0.002525021
2.52,-0.00218705,0.002186785,-0.002400478
2.54,-0.0009606813,0.00424402,-0.002895775
0.0,0.006200004,-0.02481139,-0.01063208
0.02,0.002632637,-0.02342062,-0.004505436
0.04,0.001307708,-0.01791008,-0.00531725
0.06,-0.000195084,-0.01749303,-0.008916809
0.08,0.0008006538,-0.0154766,-0.01239809
0.1,0.002720865,-0.01044499,-0.01535907
0.12,0.001101173,-0.00987705,-0.0152553
0.14,0.001541667,-0.01563187,-0.01517392
0.16,0.002010863,-0.02223462,-0.01414124
0.18,0.000754012,-0.01658014,-0.01599075
0.2,9.761475e-05,-0.009939571,-0.01970548
0.22,-0.00167856,-0.01333404,-0.01712305
0.24,-0.000698675,-0.01260787,-0.015299
0.26,0.001058695,-0.01112594,-0.01483164
0.28,-0.0002394732,-0.01260699,-0.0129403
0.3,0.0003060847,-0.01119409,-0.01306119
0.32,0.002165138,-0.01136543,-0.01094027
0.34,0.002936449,-0.01108096,-0.009279148
0.36,0.002231776,-0.008788955,-0.01040655
0.38,-0.0001578986,-0.008012067,-0.01138894
0.4,-0.00308829,-0.009153529,-0.01233719
0.42,-0.006030253,-0.01116134,-0.008842961
0.44,-0.003858783,-0.01015828,-0.00362341
0.46,0.0005695595,-0.009284361,-0.004684814
0.48,-0.001602621,-0.01134679,-0.01013758
0.5,-0.002547936,-0.0125735,-0.01332945
0.52,-0.0004121844,-0.01368246,-0.01387966
0.54,-0.002046599,-0.01405786,-0.01409409
0.56,-0.001917794,-0.01569092,-0.01195714
0.58,-0.001867072,-0.01898927,-0.01182789
0.6,-0.003866251,-0.01540373,-0.01316513
0.62,-0.002742015,-0.01054012,-0.008817152
0.64,-0.002602022,-0.01195427,-0.005353338
0.66,-0.001980777,-0.01195392,-0.004299783
0.68,0.001679416,-0.01073443,-0.003601465
0.7000000000000001,0.003066472,-0.01135014,-0.007106943
0.72,0.001766831,-0.01035253,-0.008675503
0.74,0.0004393357,-0.008059642,-0.007421815
0.76,0.0008215501,-0.004116732,-0.008248011
0.78,-0.0002819351,-8.949533e-05,-0.008769173
0.8,-0.002678669,-2.348308e-05,-0.008265123
0.8200000000000001,-0.001630155,-0.002537744,-0.006476774
0.84,-0.00122692,-0.0063864,-0.003540238
0.86,-0.00212432,-0.008953449,-0.001404949
0.88,-0.001462141,-0.007411561,-0.001724332
0.9,-0.001662509,-0.005296781,-0.00347037
0.92,-0.001820733,-0.001173035,-0.003731849
0.9400000000000001,-0.001340795,0.004494475,-0.004300823
0.96,-0.0008809849,0.001368878,-0.004257386
0.98,-0.0001601441,-0.003981216,-0.003145549
1.0,-0.001033348,-9.905594e-05,-0.003671238
1.02,-0.002551273,0.003499205,-0.002440736
1.04,-0.003397929,0.003837413,-0.001334304
1.06,-0.00456759,0.004232781,-0.002739738
1.08,-0.003777811,0.002290153,-0.002950567
1.1,-0.001358797,0.003366624,-0.002666855
1.12,-0.001741503,0.005056211,-0.002294199
1.1400000000000001,-0.003701668,0.004039237,-0.002563171
1.16,-0.004330329,0.005923625,-0.004053244
1.18,-0.002886093,0.007194513,-0.004997359
1.2,-0.0006407302,0.006538747,-0.004540712
1.22,-0.001410628,0.004550937,-0.002525021
1.24,-0.00218705,0.002186785,-0.002400478
1.26,-0.0009606813,0.00424402,-0.002895775
1.28,-0.001649368,0.005171618,-0.0008362784
1.3,-0.001684421,0.002812816,-9.564553e-05
1.32,-0.001073467,0.001947319,0.0004098044
1.34,-0.001573122,0.003454894,0.0026627
1.36,-0.0003736874,0.006354478,0.002614901
1.3800000000000001,0.0001714045,0.007156773,0.001618964
1.4000000000000001,-0.0009530404,0.006764374,0.002712963
1.42,-0.001406401,0.007246682,0.002718145
1.44,-0.0003897182,0.008693259,0.001142052
1.46,0.001565337,0.009641301,-0.002239441
1.48,0.001584039,0.005488323,-0.007046758
1.5,0.0004869318,0.001582171,-0.005292962
1.52,3.327841e-05,0.004592998,-0.002056732
1.54,3.301669e-05,0.007319864,-0.00372445
1.56,0.0005039246,0.005501388,0.0004477305
1.58,-2.943689e-06,0.005378785,0.005687667
1.6,-0.0006934356,0.006586644,0.004063156
1.62,-0.0007670317,0.005510796,0.004766276
1.6400000000000001,0.0004488524,0.005311088,0.007473751
1.6600000000000001,0.002608663,0.003753072,0.007720369
1.68,0.001941501,0.001366855,0.006585699
1.7,0.001230269,0.003305236,0.002881237
1.72,0.002130045,0.00394588,-0.0007316179
1.74,0.0006641361,0.003398026,0.0002045442
1.76,-0.0008414652,0.005814905,0.003704196
1.78,-0.0009666665,0.006257842,0.004966663
1.8,-0.0006313658,0.004930303,0.003937171
1.82,0.001148866,0.003101926,0.0005479863
1.84,0.002414978,-0.002127736,-0.004503058
1.86,0.001951365,-0.005016415,-0.003004802
1.8800000000000001,0.001020697,0.0002271728,0.0005306789
1.9000000000000001,0.001289633,0.005332045,-0.002302106
1.92,0.002353963,0.005701589,-0.002477481
1.94,0.001780285,0.009233356,-0.00178547
1.96,-0.0002928973,0.01273926,-0.0005874351
1.98,-0.002942446,0.01002289,0.008742364
2.0,-0.003535288,0.00695544,0.00969264
2.02,0.0004396191,-0.001069404,0.0006595531
2.04,0.004127751,-0.01242637,-0.001936622
2.06,0.002651998,-0.00931423,-0.00178965
2.08,-0.000555065,-0.0007086617,-0.00110829
